,gene symbol,forebrain_10.5_rep1,forebrain_10.5_rep2,forebrain_11.5_rep1,forebrain_11.5_rep2,forebrain_12.5_rep1,forebrain_12.5_rep2,forebrain_13.5_rep1,forebrain_13.5_rep2,forebrain_14.5_rep1,forebrain_14.5_rep2,forebrain_15.5_rep1,forebrain_15.5_rep2,forebrain_16.5_rep1,forebrain_16.5_rep2,forebrain_p0_rep1,forebrain_p0_rep2
9483,Glt8d2,0.9517,0.702064,1.613906,1.949904,1.596807,2.091536,1.036767,1.472594,1.45491,2.240065,2.366506,1.811368,1.717527,1.819173,1.336216,0.995741
9484,Gltp,66.658241,68.94872,58.168451,61.220683,57.657098,49.970412,38.14984,34.995291,21.692334,23.469576,25.677555,26.662989,23.133105,23.825983,22.825907,16.639923
9485,Gltpd2,0.097062,0.390805,0.228298,0.254842,0.044624,0.0,0.094641,0.045619,0.192351,0.11686,0.101771,0.054752,0.145123,0.130475,0.163388,0.076748
9487,Glud1,53.920216,53.284403,73.180568,73.392229,52.654182,69.83974,46.190678,49.937155,51.254939,68.821041,74.510985,66.297722,66.325346,71.195577,82.595451,57.62637
9488,Glul,81.069058,74.786757,67.698696,64.844943,73.729259,66.107922,60.712318,61.159883,64.623233,71.567916,74.167961,63.476919,69.641777,82.228591,133.815738,121.082665
9489,Glyat,0.0,0.0,0.0,0.0,0.0,0.0,0.007406,0.006495,0.0,0.0,0.064265,0.0,0.0,0.01334,0.034504,0.048591
9490,Glyatl3,0.263698,0.16605,0.426416,0.0,0.303214,0.220877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9491,Glycam1,0.0,0.093029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063903,0.15858
9492,Glyctk,4.708552,4.045462,5.829399,5.830124,6.097585,5.389607,4.06995,3.163091,1.2898,1.293899,1.53965,1.639231,1.665734,1.160502,0.643694,0.537745
9493,Glyr1,148.062957,143.118875,118.859637,110.726759,158.0518,138.01045,117.882735,104.018298,69.937808,77.389593,115.85463,111.307393,131.647442,125.212603,95.615648,74.961015
9498,Gm10024,0.0,0.070149,0.0,0.0,0.0,0.112397,0.064349,0.058965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9503,Gm10033,17.686876,20.904811,12.886882,18.972599,13.065015,16.748426,15.32715,15.933165,7.128542,9.624873,14.012092,13.389897,13.334514,10.513276,4.375645,2.858008
9505,Gm10037,1.516114,1.795041,2.3308,2.196256,2.824452,2.761754,2.991986,3.068163,2.991904,5.177403,3.732018,3.08304,3.127762,2.427371,2.857445,3.586546
9518,Gm10053,277.718665,292.061584,199.385907,192.488114,166.487514,152.997205,164.707677,147.975996,176.877936,179.512824,148.636767,148.71077,170.748258,142.107995,184.366662,178.18246
9520,Gm10058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9523,Gm10061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9538,Gm10096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,Gm10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9555,Gm10130,2.752002,3.527152,2.12133,1.805233,2.542851,2.128476,2.412262,2.226405,1.429523,1.858136,2.091443,2.281515,2.277697,2.762269,1.477078,1.019518
9556,Gm10131,583.635679,588.775206,470.672754,512.336074,463.421563,470.386293,403.426871,422.487132,240.997079,228.10613,309.015051,319.004694,326.890621,323.359964,228.637788,256.834242
9559,Gm10135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9562,Gm10139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9563,Gm10142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9567,Gm10147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9569,Gm10153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586,Gm10184,4.088653,7.240765,5.959484,6.690218,6.209933,4.466789,3.946696,5.959074,2.151032,2.999545,1.629724,1.210999,2.445677,1.921041,0.567919,0.0
9592,Gm10220,0.0,0.028867,0.0,0.0,0.0,0.0,0.034465,0.0,0.02077,0.013613,0.030805,0.0,0.0,0.015613,0.0,0.0
9596,Gm10228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9597,Gm10229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598,Gm10230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9611,Gm10256,0.0,0.0,0.0,0.0,0.1685,0.0,0.0,0.038805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9616,Gm10267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,Gm10272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9622,Gm10277,0.576522,0.730807,0.841667,0.893477,1.35169,1.726639,1.661786,1.499307,0.250635,0.469268,1.353936,1.390291,1.888065,0.616835,0.173237,0.008993
9624,Gm10283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9639,Gm10310,0.010361,0.005672,0.0,0.0,0.0,0.0,0.005155,0.008949,0.009778,0.006575,0.0,0.011488,0.0,0.0,0.0,0.0
9642,Gm10318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039827,0.0,0.0,0.0,0.0,0.0,0.040172
9649,Gm10334,0.0,0.0,0.131356,0.0,0.043512,0.104051,0.0,0.0,0.0,0.091309,0.0,0.0,0.0,0.0,0.0,0.028252
9651,Gm10337,0.0,0.0,165.120258,0.0,0.0,0.0,0.0,8.742597,0.0,0.0,0.0,16.147974,169.615233,172.10995,0.0,0.0
9652,Gm10338,0.0,0.155193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048721,0.0,0.0,0.0,0.0,0.0
9653,Gm10340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054778,0.0
9658,Gm10352,0.074688,0.1021,0.0,0.137679,0.0,0.0,0.0,0.0,0.0,0.0,0.057719,0.0,0.0,0.0,0.0,0.0
9660,Gm10354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9664,Gm10358,0.068086,0.082022,0.15823,0.0,0.0,0.054394,0.092764,0.253328,0.089843,0.112026,0.167877,0.0,0.0,0.0,0.0,0.0
9673,Gm10375,0.0,0.0,0.0,0.0,0.095682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9674,Gm10376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9675,Gm10377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9688,Gm10406,0.883318,0.778347,0.944013,0.638293,1.182753,1.091721,1.4218,1.227985,1.695909,2.099474,1.804425,1.562909,2.720792,1.600815,4.808785,3.373152
9689,Gm10408,0.034881,0.0,0.070735,0.0,0.0,0.0,0.050397,0.0,0.090272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9690,Gm10409,1.920705,2.341807,3.595384,2.464155,5.017172,6.045032,10.380592,7.024894,13.355422,15.677783,15.369365,14.224189,20.815998,17.193608,28.100191,25.923121
9691,Gm10413,0.0,0.0,0.0,0.0,0.097328,0.0,0.092074,0.0,0.080166,0.297702,0.0,0.04211,0.051679,0.057716,0.145247,0.0
9700,Gm1043,0.025951,0.0,0.023205,0.04072,0.224957,0.167224,0.347439,0.22411,0.558207,0.802488,1.288126,1.298724,2.340263,1.341309,0.811053,0.541989
9705,Gm10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9719,Gm10471,0.0,0.029646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011562,0.0,0.0,0.029061,0.020673,0.00986,0.0178
9728,Gm10486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9729,Gm10488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9735,Gm10509,5.849196,4.817759,7.636935,7.348793,7.838884,6.471298,7.072724,6.716834,8.759202,12.284735,8.708964,8.194561,11.125237,9.668354,4.195291,3.540457
9802,Gm10643,0.959407,0.631756,0.883887,0.93568,1.414763,1.455913,0.831625,0.647253,0.813186,0.979106,0.709989,0.712302,0.661479,0.592055,0.997107,0.688916
9817,Gm10668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9818,Gm10670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9861,Gm10767,0.553016,0.730989,0.792406,0.614836,1.062635,0.884249,1.168957,0.763304,1.521599,1.488935,1.654792,1.855974,2.192886,1.418489,1.421094,1.396437
9864,Gm10772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9867,Gm10775,0.0,0.0,0.0,0.0,0.0,0.064365,0.0,0.028284,0.072983,0.03269,0.0,0.085742,0.036983,0.0,0.720107,0.45638
9868,Gm10778,4.725315,5.574645,4.939019,4.581566,3.599735,3.840113,4.263272,4.156753,3.922428,5.741126,5.155087,5.235452,5.011433,5.370093,2.815139,1.705465
9924,Gm10974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9925,Gm10985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9928,Gm11007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9930,Gm11009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9935,Gm1110,0.026314,0.047881,0.0,0.0,0.094845,0.0,0.173406,0.107238,0.350807,0.424403,0.208709,0.26588,0.213602,0.148164,0.473992,0.182014
9936,Gm11100,1.541953,2.16912,2.417827,4.218753,4.022049,4.527833,2.853941,2.824616,2.549574,2.169154,1.986511,2.274461,1.592086,1.619817,2.291971,2.346187
9940,Gm11127,0.194135,0.309054,0.475166,0.556305,0.847636,0.890542,1.316831,1.016102,0.136321,0.611081,1.393002,1.133298,1.905748,1.221967,0.19609,0.143072
9941,Gm1113,0.009093,0.0,0.0,0.0,0.017198,0.0,0.0,0.0,0.018133,0.0,0.009606,0.020692,0.0,0.0,0.0,0.007507
9983,Gm1123,0.0,0.019683,0.0,0.022735,0.0,0.01505,0.037406,0.099499,0.034667,0.046564,0.018756,0.040958,0.101224,0.028837,0.017112,0.056839
9985,Gm11232,0.016433,0.090394,0.093399,0.021221,0.015142,0.0,0.017167,0.0,0.0,0.0,0.017279,0.0,0.0,0.0,0.03191,0.0
9989,Gm11236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9990,Gm11237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9991,Gm11238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9992,Gm11239,0.0,0.0,0.055895,0.0,0.041728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10102,Gm1140,0.10357,0.283383,0.0,0.062828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10112,Gm1141,0.011803,0.084946,0.113508,0.288253,0.04598,0.114982,0.024747,0.047442,0.175767,0.134878,0.143525,0.088151,0.136602,0.095106,0.049195,0.04094
10137,Gm11437,0.045191,0.024955,0.0,0.0,0.0,0.058178,0.023719,0.063683,0.0,0.02994,0.047723,0.051976,0.096217,0.037081,0.0,0.0
10179,Gm11487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10235,Gm11554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04066,0.0
10236,Gm11555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10240,Gm11559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243,Gm11562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10244,Gm11563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10245,Gm11564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10246,Gm11565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10248,Gm11567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10249,Gm11568,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10250,Gm11569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10272,Gm11595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10273,Gm11596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10308,Gm11639,0.0,0.0,0.0,0.0,0.0,0.0,0.008773,0.001465,0.003111,0.0,0.005055,0.173622,0.208013,0.002598,0.140536,0.001391
10404,Gm11756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029822
10405,Gm11757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10406,Gm11758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10450,Gm11808,561.569301,587.72449,568.541391,586.745557,592.378081,609.903268,535.23528,650.973368,766.124389,620.431673,503.306879,511.931655,374.412169,439.362813,536.356781,661.972769
10475,Gm11837,2.644445,1.920902,3.914089,4.623507,4.668293,4.707146,5.812933,5.283452,7.227794,9.266483,7.085537,7.277924,8.281356,9.936199,23.960641,17.988116
10566,Gm11937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567,Gm11938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10568,Gm11939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10618,Gm11992,0.305258,0.474908,0.197946,0.301399,0.407961,0.447515,0.507721,0.408459,0.780012,0.743008,0.963178,0.355935,0.439823,0.708227,1.8733,1.133718
10775,Gm12166,0.593276,1.082249,0.172263,0.663264,1.071632,1.002985,0.495761,0.448726,1.337414,0.935335,0.968476,1.022691,1.15979,0.870619,0.87393,1.478539
10778,Gm12169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10791,Gm12184,0.0,0.12099,0.744098,0.192647,0.220923,0.0,0.117472,0.225227,0.258484,0.15524,0.959673,0.694119,0.492936,0.199754,1.444068,0.673569
10792,Gm12185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008199,0.20811,0.0
10847,Gm12248,0.034143,0.0,0.064237,0.048708,0.052259,0.016297,0.097733,0.087928,0.0,0.063591,0.019716,0.05534,0.053145,0.0,0.033309,0.030276
10852,Gm12253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10857,Gm12258,6.012141,4.332447,7.804769,6.250555,8.129481,7.751498,9.071812,6.381288,8.992522,13.238472,10.803919,12.129111,12.382532,11.534593,5.367131,2.738318
10976,Gm12394,0.355748,0.310602,0.249008,0.417442,0.212224,0.552581,0.36052,0.347118,0.19707,0.324657,0.40717,0.430893,0.469785,0.292228,0.398519,0.177567
11195,Gm12666,0.0,0.068948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071676,0.0,0.0,0.0,0.0
11219,Gm12695,0.0,0.017097,0.0,0.0,0.056106,0.105203,0.098238,0.058179,0.0,0.0,0.0,0.0,0.066359,0.101457,0.044878,0.0
11300,Gm12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11301,Gm12790,0.0,0.0,0.062007,0.04234,0.0,0.0,0.034518,0.0,0.0,0.0,0.034574,0.0,0.0,0.0,0.0,0.0
11310,Gm128,0.199913,0.171709,0.106628,0.128191,0.079325,0.119185,0.194399,0.119305,0.040894,0.129105,0.074406,0.080477,0.061807,0.189711,0.163165,0.052427
11385,Gm12886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11386,Gm12887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11387,Gm12888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11512,Gm13030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11521,Gm13040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11524,Gm13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11534,Gm13057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11564,Gm13102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11634,Gm13199,1.141786,1.49762,1.979456,2.697363,1.612006,2.558265,1.70969,1.671549,0.381453,0.58389,0.970178,1.331009,1.105907,1.621453,0.351188,0.13111
11693,Gm13271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,Gm13272,0.0,0.065064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077482,0.0,0.0,0.0
11697,Gm13275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11698,Gm13276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11701,Gm13283,0.292285,0.404722,0.202484,0.039,0.138477,0.164938,0.038132,0.037126,0.0,0.0,0.088007,0.114649,0.114111,0.0,0.0,0.0
11703,Gm13285,0.841344,1.184171,0.997869,1.461059,0.748049,1.112902,0.627923,0.45234,0.317392,0.257412,0.264775,0.23832,0.423934,0.319506,0.0,0.039073
11705,Gm13287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,Gm13288,0.037111,0.098429,0.0,0.059717,0.160731,0.135871,0.0,0.0116,0.0,0.070007,0.0,0.015224,0.042074,0.051708,0.0,0.030034
11707,Gm13289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191519,0.0
11708,Gm13290,0.453285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716,Gm1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,Gm13304,0.153382,0.138128,0.0,0.0,0.0,0.0,0.080071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721,Gm13305,0.18085,0.197333,0.0,0.049814,0.098058,0.0,0.317567,0.0,0.027815,0.015939,0.0,0.0,0.0,0.0,0.086436,0.019238
11722,Gm13306,0.0,0.0,0.591362,0.138079,0.0,0.406496,0.238419,0.572669,1.948399,2.778585,1.804166,2.104345,8.394727,1.593405,15.476667,12.347801
11802,Gm13398,0.017122,0.009422,0.04891,0.078449,0.055746,0.066853,0.071981,0.024251,0.050714,0.045198,0.072106,0.068348,0.049092,0.057997,0.016801,0.048795
11823,Gm13420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030112,0.07981,0.0,0.033648,0.0,0.165495,0.115053,0.047133
11925,Gm13539,0.0,0.0,0.0,0.102416,0.21201,0.20579,0.0,0.074833,0.0,0.0,0.0,0.0,0.0,0.0,0.069023,0.0
11981,Gm136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035782,0.028681,0.031381,0.0,0.0,0.155852,0.086064
12059,Gm13695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12060,Gm13698,0.042118,0.0,0.025617,0.0,0.051071,0.011401,0.0,0.0,0.0,0.0,0.029555,0.015265,0.0,0.0,0.012592,0.0
12191,Gm13871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12209,Gm13889,1.451325,1.401492,10.002313,7.737592,23.178229,19.133354,16.230333,18.377433,24.132073,21.449261,23.171043,20.283976,17.789051,19.362724,23.22447,24.91759
12364,Gm14124,0.02389,0.017309,0.029586,0.0,0.0,0.0,0.007967,0.0,0.0,0.0,0.0,0.0,0.021394,0.0,0.014467,0.0
12375,Gm14137,0.509167,0.487016,0.143038,0.167003,0.589184,0.805171,0.455364,0.418443,0.2148,0.17908,0.46469,0.417185,0.691097,0.564285,0.132656,0.037019
12377,Gm14139,0.0,0.0,0.0,0.0,0.0,0.0,0.01755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569,0.0
12385,Gm14147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12389,Gm14151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12411,Gm14180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12415,Gm14190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12501,Gm14288,10.087152,9.062524,2.673035,3.666377,2.400541,2.731176,10.455653,5.726475,3.039653,1.694572,5.532162,1.557097,1.523924,1.565554,8.272984,0.539792
12506,Gm14295,7.206638,6.862449,6.223399,6.218173,4.332614,5.678364,4.88065,3.991309,5.045611,25.904344,14.948574,3.685369,4.271614,4.563232,8.366741,10.604505
12507,Gm14296,3.842633,3.594711,4.309973,4.541236,4.285979,3.489931,3.414563,3.703671,3.067802,3.96204,3.787082,3.51265,4.468757,4.141657,2.977294,3.100854
12516,Gm14305,19.482329,16.629205,17.730037,17.522376,13.366101,15.006038,16.501709,14.656365,18.851009,20.772531,17.096832,13.694418,16.473209,16.119296,17.11011,19.766883
12517,Gm14308,19.455266,22.365631,16.79537,17.927655,14.05657,15.036116,14.5379,13.61146,15.717214,12.687743,13.764616,17.267457,10.406789,14.307891,18.08492,23.359771
12523,Gm14322,6.07443,7.854856,8.168958,6.974484,6.745364,5.484057,4.399685,4.046797,6.532403,5.1949,4.895128,5.223474,5.562367,5.96804,2.988392,2.965968
12525,Gm14325,72.770574,73.432311,71.908222,70.331475,57.814239,56.7301,58.959543,53.453558,63.647942,54.023629,50.292333,51.07109,49.625129,50.335416,52.62804,54.690228
12526,Gm14326,11.404903,11.70226,10.746628,11.846316,8.333367,8.990517,9.612215,7.521825,8.892438,11.671854,9.970455,8.553311,10.931987,8.633249,11.934015,12.930019
12527,Gm14327,2.341086,2.545884,2.640809,1.873823,2.777289,2.050698,2.613774,2.182588,2.839701,2.24383,2.06582,2.44121,2.297166,2.464894,3.492663,3.496181
12580,Gm14391,6.029919,5.810899,4.389558,6.075523,4.121787,4.959423,3.390179,3.061374,3.423993,4.606852,3.47304,4.018634,5.366415,4.809127,1.744333,0.567212
12582,Gm14393,0.363077,1.129932,1.024215,0.881007,0.881109,0.814956,0.482937,0.393705,0.259096,0.546394,1.058177,0.602814,0.70381,0.437917,0.764443,0.628892
12588,Gm14399,5.901556,7.431059,6.898084,5.813582,5.270399,4.644893,3.36247,11.172645,3.307338,4.33057,3.452169,2.951424,5.686649,31.879273,3.344728,2.336004
12590,Gm14401,0.0,0.024232,0.0,0.027048,1.820094,0.949143,0.045216,0.024191,0.021777,0.028827,0.0,0.0,0.060568,0.046469,0.0,0.0
12592,Gm14403,3.453228,4.91677,3.664649,3.232002,2.487194,2.585888,1.668324,2.005862,1.947005,2.621633,1.691848,1.419351,1.87808,2.66384,1.219484,0.800161
12595,Gm14406,0.162215,0.0,0.0,0.0,0.0,0.0,0.08149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12597,Gm14408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382781
12598,Gm14409,0.026996,0.029732,0.0,0.066782,0.0,0.021659,0.0,0.038757,0.0,0.0,0.0,0.0,0.046652,0.046432,0.0,0.0
12599,Gm14410,16.755855,17.706134,11.453068,16.286752,13.300541,13.252645,13.832531,12.145087,15.034216,14.173126,10.728892,12.213671,14.537775,14.08444,20.789988,13.10864
